,ADDRESS,# ROOMS,BLDG CODE,CODE DESC,BLDG CAT,AC,BLDG DEPTH,EXT COND,FIREPLACES,BLDG FRONT,FUEL,# PARKING,INT COND,MARKET VALUE,# BATH,# BED,# FLOORS,SALE DATE,TOPO,GSF,NSF,HEAT,UNIT #,VIEW,YEAR BUILT,ZIP,ZONING,LATITUDE,LONGITUDE,SALE PRICE,ASKING PRICE,WHITEROCK PRICE,AD / AE DIFF,AD / AF DIFF,AE / AF DIFF
1163,1542 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,75.0,4,0,18.25,,1,4.0,113400.0,1,3,2,8/16/2019,F,1368.75,1242,A,,I,1950,191492801,RSA5 ,40.03487546,-75.07657969,86500,,,,,
1164,395 DELMAR STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,126.63,4,0,14.89,,0,4.0,192100.0,1,3,2,6/12/2019,A,1885.52,1050,B,,H,1940,191284505,RSA5 ,40.03777505,-75.22529104,90000,,,,,
1165,1938 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,105.0,4,0,25.12,,1,4.0,136200.0,1,3,2,5/29/2019,F,2637.6,1208,A,,I,1950,191493442,RSA5 ,40.03310886,-75.07351019,160000,,,,,
1166,2016 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,111.5,4,0,16.2,,1,4.0,133400.0,1,3,2,4/5/2019,F,1806.3,1170,A,,I,1950,191493524,RSA5 ,40.03213801,-75.07183951,142000,,,,,
1167,309 DELPHINE STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,48.25,4,0,14.04,,0,4.0,12300.0,1,3,2,4/12/2019,F,677.43,840,H,,I,1930,191203212,RSA5 ,40.03214325,-75.12883179,40000,,,,,
1168,8814 DEWEES STREET,6,K31  ,S/D W/B GAR 2 STY MAS+OTH,Single Family,Y,104.94,4,0,30.47,,1,4.0,204000.0,0,3,2,6/26/2019,A,2937.0,1368,A,,I,1968,191521412,RSA3 ,40.06559485,-75.03279667,190000,,,,,
1169,402 DIAMOND STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,,50.58,5,0,15.0,,0,5.0,99700.0,0,0,0,7/18/2019,F,758.7,1340,,,I,1915,191221515,RM1  ,39.9824799,-75.14059657,50000,,,,,
1170,2736 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,80.0,4,0,16.12,,1,4.0,124200.0,1,3,2,4/29/2019,F,1289.6,1152,A,,I,1950,191493513,RSA5 ,40.030140100000004,-75.06809308,162000,,,,,
1171,54 NORTH DEWEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,62.0,4,0,15.0,,0,4.0,66000.0,1,3,2,5/13/2019,F,930.0,1074,,,I,1925,191392306,RSA5 ,39.96352485,-75.24327153,36000,,,,,
1172,56 NORTH DEWEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,62.0,4,0,15.0,,0,4.0,66000.0,1,3,2,4/26/2019,F,930.0,1074,,,I,1925,191392306,RSA5 ,39.96356651,-75.24326207,3650000,,,,,
1173,1945 DENNIE STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,,103.0,4,0,15.25,,0,4.0,67800.0,0,0,3,7/19/2019,F,1570.75,1705,,,I,1930,191401720,RSA5 ,40.02001691,-75.15840440000001,50000,,,,,
1174,2900 DEVEREAUX AVENUE,11,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,N,117.5,4,0,29.58,,0,4.0,183800.0,3,5,3,6/28/2019,F,3475.65,2205,A,,I,1950,191493003,RSA5 ,40.02876887,-75.06573404,300000,,,,,
1175,2939 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,70.0,4,0,16.2,,1,4.0,122200.0,1,3,2,8/28/2019,F,1134.0,1170,A,,I,1950,191493004,RSA5 ,40.02867812,-75.06439836,160000,,,,,
1176,3021 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.0,4,0,16.16,,1,4.0,121300.0,1,3,2,5/15/2019,F,1131.2,1170,A,,I,1950,191493103,RSA5 ,40.02802912,-75.06323935,148000,,,,,
1177,4221 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,91.0,4,0,27.95,,1,4.0,132800.0,1,3,2,8/5/2019,F,2543.45,1400,,,A,1950,191350000,RSA5 ,40.024206,-75.05947326,160000,,,,,
1178,4313 DEVEREAUX AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,91.0,5,0,14.97,,0,5.0,113900.0,1,3,2,8/29/2019,F,1362.27,1260,B,,A,1940,191350000,RSA5 ,40.02349382,-75.0588377,75000,,,,,
1179,2552 SOUTH DEWEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,68.5,4,0,16.0,,0,4.0,63800.0,1,2,2,6/12/2019,A,1096.0,1024,G,,I,1953,191423518,RM1  ,39.92464878,-75.22438725,40000,,,,,
1180,4439 DEVEREAUX AVENUE,0,H30  ,SEMI/DET 2 STY MASONRY,Single Family,,100.0,4,0,24.0,,0,4.0,146200.0,0,0,2,8/7/2019,F,2400.0,1344,,,A,1950,191350000,RSA3 ,40.02180973,-75.05736141,81000,,,,,
1181,5618 DEVON STREET,0,H40  ,SEMI/DET 2.5 STY MASONRY,Single Family,N,80.45,4,0,20.0,,0,4.0,52700.0,0,0,3,6/3/2019,F,1609.0,1029,A,,I,1925,191382318,RM1  ,40.04697406,-75.16078289,35000,,,,,
1182,287 DELMAR STREET,9,P50  ,ROW W/GAR 3 STY MASONRY,Single Family,Y,85.0,1,0,24.0,A,1,1.0,624900.0,2,3,3,7/30/2019,F,1449.91,2717,A,,I,2019,191284502,RSA5 ,40.03612358,-75.22798949,699900,,,,,
1183,1535 DEVEREAUX AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,75.0,4,0,18.2,,1,4.0,112400.0,1,3,2,8/6/2019,F,1365.0,1220,A,,I,1950,191492802,RSA5 ,40.0354154,-75.07647218,85000,,,,,
1184,5471 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,65.0,4,0,20.0,,0,4.0,80600.0,1,3,2,4/26/2019,F,1300.0,1200,,,I,1910,191431408,RM1  ,39.95490171,-75.23187978,3650000,,,,,
1185,1533 DEAL STREET,0,N30  ,S/D CONV APT 2 STY MASON,Multi Family,,72.0,4,0,17.45,,0,4.0,80000.0,0,0,0,8/21/2019,F,1256.4,1074,,,I,1935,191244403,RSA5 ,40.00874387,-75.09229825,60000,,,,,
1186,51 DEARBORN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,44.5,5,0,15.0,,0,5.0,20600.0,1,3,2,5/3/2019,F,667.5,900,,,I,1925,191040000,RSA5 ,39.960854,-75.22201537,91000,,,,,
1187,5703 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,63.5,2,0,15.0,,0,2.0,81200.0,1,3,2,5/29/2019,F,952.5,1188,A,,I,1925,191431205,RM1  ,39.95545698,-75.23629787,47500,,,,,
1188,5707 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,63.5,5,0,15.0,,0,5.0,34400.0,1,3,2,4/15/2019,F,952.5,1188,,,I,1925,191431205,RM1  ,39.95546765,-75.23640239,103000,,,,,
1189,57 DEARBORN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,44.5,7,0,15.0,,0,7.0,8800.0,1,3,2,5/3/2019,F,667.5,900,,,I,1925,191390000,RSA5 ,39.96097642,-75.22198917,91000,,,,,
1190,5425 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,65.0,4,0,15.0,,0,4.0,46700.0,1,3,2,4/26/2019,F,975.0,900,,,I,1910,191431408,RM1  ,39.95474884,-75.23065241,3650000,,,,,
1191,5427 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,65.0,4,0,15.0,,0,4.0,46700.0,1,3,2,4/26/2019,F,975.0,900,,,I,1910,191431408,RM1  ,39.95475537,-75.23070607,3650000,,,,,
1192,5733 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,63.5,4,0,15.0,,0,4.0,81200.0,1,3,2,7/17/2019,F,952.0,1188,,,I,1925,191431205,RM1  ,39.9555525,-75.23709805,50000,,,,,
1193,5746 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,61.5,4,0,15.0,,0,4.0,76700.0,1,3,2,7/12/2019,F,922.5,840,,,I,1925,191431206,RM1  ,39.95531882,-75.23752787,32000,,,,,
1194,213 DAWSON STREET,6,O38  ,ROW 2 STY STONE,Single Family,N,78.12,4,0,17.5,,0,4.0,184900.0,1,3,2,7/3/2019,F,1367.1,1120,A,,I,1900,191285203,RSA5 ,40.019611,-75.21135281,1395820,,,,,
1195,380 DAWSON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,90.0,3,0,16.33,,0,3.0,200900.0,1,3,2,10/7/2019,F,1469.7,1046,A,,I,1950,191283701,RSA5 ,40.01938695,-75.20801597,205000,,,,,
1196,5815 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,63.0,4,0,15.5,,0,4.0,79000.0,1,3,2,7/26/2019,F,976.5,1098,,,I,1925,191431207,RM1  ,39.955726500000004,-75.23855199,55000,,,,,
1197,449 DEARBORN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,56.0,4,0,14.16,,0,4.0,46200.0,1,3,2,9/4/2019,F,792.96,948,,,I,1925,191390000,RSA5 ,39.96506131,-75.22123711,28000,,,,,
1198,2034 DELANCEY PLACE,0,U70  ,ROW CONV/APT 4 STY MASON,Multi Family,N,100.0,5,0,22.0,,0,5.0,1013200.0,0,0,0,7/15/2019,A,2200.0,6491,,,I,1850,191036510,RM1  ,39.94744016,-75.17623886,1600000,,,,,
1199,5942 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,97.0,5,0,14.5,,0,5.0,43900.0,1,3,2,4/26/2019,F,1406.5,1076,,,I,1925,191431110,RM1  ,39.95584126,-75.24125096,3650000,,,,,
1200,1245 DAY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,24.0,3,0,22.58,,0,3.0,188500.0,1,2,0,5/13/2019,F,541.92,896,A,,I,1920,191253903,RSA5 ,39.97042341,-75.13376823,285000,,,,,
1201,6014 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,65.0,5,0,16.0,,0,5.0,47300.0,1,3,2,4/3/2019,F,1040.0,1464,,,I,1925,191431112,RM1  ,39.95594255,-75.24255102,100000,,,,,
1202,2514 DELANCEY PLACE,0,R70  ,ROW B/GAR 4 STY MASONRY,Single Family,Y,45.5,3,1,28.5,,2,3.0,1909600.0,0,4,0,6/24/2019,A,1296.75,3890,A,,I,2005,191036457,RM1  ,39.94826793,-75.18206614,2375000,,,,,
1203,6041 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,62.0,4,0,16.0,,0,4.0,68500.0,1,3,2,4/26/2019,F,992.0,1320,B,,I,1925,191431111,RM1  ,39.95629796,-75.24324165,3650000,,,,,
1204,4260 DEERPATH LANE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,81.0,4,0,19.96,,1,4.0,207100.0,1,3,2,8/22/2019,F,1616.76,1360,A,,I,1965,191544353,RSA4 ,40.07640962,-74.97257008,230000,,,,,
1205,4302 DEERPATH LANE,6,R31  ,ROW B/GAR 2 STY MAS+OTHER,Single Family,,119.68,4,0,18.02,,1,4.0,207100.0,1,3,2,7/18/2019,F,2156.63,1260,A,,I,1964,191543614,RSA4 ,40.08056495,-74.97260806,145000,,,,,
1206,3936 DELANCEY STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,Y,70.0,3,0,16.0,,0,3.0,472300.0,2,4,3,4/30/2019,F,1120.0,1816,A,,I,1915,191044107,RSA5 ,39.95099702,-75.20238571,645000,,,,,
1207,2657 DEACON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,50.0,7,0,14.0,,0,7.0,9400.0,1,3,0,10/10/2019,F,700.0,916,H,,I,1935,191291101,RSA5 ,40.01502905,-75.17164404,29899,,,,,
1208,5142 DELANCEY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,57.0,4,0,15.33,,0,4.0,140200.0,1,3,0,9/5/2019,F,873.81,1080,,,I,1925,191431504,RM1  ,39.95386086,-75.2257377,92000,,,,,
1209,8744 DITMAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,16.0,,1,4.0,147200.0,1,3,2,9/13/2019,F,1600.0,1152,,,I,1960,191362104,RSA5 ,40.04585544,-75.01000472,139000,,,,,
1210,8757 DITMAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,16.0,,1,4.0,147200.0,1,3,2,8/13/2019,F,1600.0,1152,,,I,1960,191362103,RSA5 ,40.04573692,-75.00936386,105000,,,,,
1211,5426 DISCHER STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,75.0,4,0,15.16,,1,4.0,100100.0,1,3,2,8/2/2019,F,1137.0,1210,B,,H,1940,191241105,RSA5 ,40.02883291,-75.08090747,60000,,,,,
1212,3401 DISSTON STREET,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,100.0,4,0,16.25,,0,4.0,160300.0,1,3,0,7/24/2019,F,1625.0,1330,B,,A,1940,191492011,RSA5 ,40.03395311,-75.04843154,185000,,,,,
1213,3402 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,15.83,,1,4.0,157000.0,1,3,0,6/18/2019,F,1583.0,1330,,,A,1940,191492010,RSA5 ,40.03358028,-75.04870670000001,160000,,,,,
1214,9610-14 DITMAN STREET,0,C56  ,DET W/D GAR 3 STY FRAME,Single Family,,160.0,4,0,100.0,,1,4.0,373900.0,0,0,3,9/16/2019,F,16000.0,3628,H,,I,1959,191142922,RSD1 ,40.05908421,-74.99028038,194000,,,,,
1215,1111 DIVINITY STREET,7,Q30  ,ROW W/DET GAR 2 STY MAS,Single Family,,99.33,4,0,15.62,,1,4.0,66900.0,1,4,0,4/25/2019,F,1551.53,1670,,,I,1920,191430000,RM1  ,39.9437764,-75.21905878,140000,,,,,
1216,933 DISSTON STREET,6,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,92.25,4,0,26.41,,1,4.0,168800.0,2,3,0,10/7/2019,A,2436.32,1369,A,,I,1950,191114416,RSA3 ,40.05158463,-75.08006066,115000,,,,,
1217,3417 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,16.25,,1,4.0,159700.0,1,3,0,4/24/2019,F,1625.0,1344,,,A,1940,191492011,RSA5 ,40.03374834,-75.04806009999999,155000,,,,,
1218,1033 DISSTON STREET,6,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,,99.5,4,0,25.83,,0,4.0,151000.0,1,3,0,8/7/2019,A,2570.09,1188,A,,I,1950,191114410,RSA3 ,40.05072089,-75.07850731,100000,,,,,
1219,1211 DISSTON STREET,0,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,N,101.25,4,0,24.5,,1,4.0,146100.0,0,0,0,4/26/2019,F,2480.63,1370,H,,I,1950,191114536,RSA3 ,40.04910456,-75.07561585,125000,,,,,
1220,1222 DISSTON STREET,0,B10  ,DET W/GAR 1 STY MASONRY,Single Family,N,100.0,5,0,49.84,,1,5.0,152500.0,0,0,0,6/21/2019,A,4984.0,2060,H,,I,1950,191114537,RSA3 ,40.0485951,-75.07562469,120000,,,,,
1221,4301 DISSTON STREET,0,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,105.31,4,0,24.5,,1,4.0,177600.0,0,0,2,5/3/2019,F,2580.09,1306,H,,I,1977,191351710,RSA3 ,40.03084517,-75.04519609,166250,,,,,
1222,4507 DISSTON STREET,8,H40  ,SEMI/DET 2.5 STY MASONRY,Single Family,N,77.66,4,0,30.03,,0,4.0,155600.0,1,4,3,9/6/2019,F,2332.12,1950,H,,I,1930,191351819,RSA3 ,40.02841978,-75.04333052,116000,,,,,
1223,6628 DITMAN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,90.0,4,0,14.33,,0,4.0,89700.0,1,3,2,4/2/2019,F,1289.7,1290,H,,I,1935,191352715,RSA3 ,40.02504708,-75.04842705,54000,,,,,
1224,1330 DIVINITY STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,84.99,4,0,16.0,,0,4.0,48300.0,1,3,2,6/28/2019,F,1359.84,1350,,,I,1950,191430000,RSA5 ,39.93984822,-75.21528570000001,68000,,,,,
1225,2016 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,92.5,4,0,16.0,,1,4.0,129000.0,1,3,2,8/12/2019,F,1480.0,1126,A,,I,1950,191491812,RSA5 ,40.04267166,-75.06499852,130000,,,,,
1226,2164 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,91.25,4,0,16.37,,1,4.0,144300.0,1,3,2,9/6/2019,F,1493.76,1182,A,,I,1950,191491807,RSA5 ,40.04108228,-75.06215574,171000,,,,,
1227,4643 DITMAN STREET,0,W46  ,APT 2-4 UNITS 2.5 STY FRM,Multi Family,,234.19,4,0,20.0,,0,4.0,112100.0,0,0,3,8/19/2019,F,4683.8,1905,,,I,1935,191243445,RSA5 ,40.01188979,-75.07875871,66207,,,,,
1228,7231 DITMAN STREET,6,H30  ,SEMI/DET 2 STY MASONRY,Single Family,N,90.0,4,0,21.75,,0,4.0,149900.0,1,3,2,5/17/2019,A,1957.5,1408,H,,I,1945,191351212,RSA5 ,40.03076394,-75.03644559,120000,,,,,
1229,7901 DITMAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,72.87,4,0,22.04,,0,4.0,126300.0,1,3,2,6/12/2019,F,1606.05,1120,,,I,1955,191363237,RSA5 ,40.03560301,-75.02665842,120000,,,,,
1230,6814 DICKS AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,68.0,4,0,16.0,,1,4.0,67100.0,1,3,2,9/20/2019,F,1088.0,992,,,I,1925,191422516,RM1  ,39.91654129999999,-75.23186934,79250,,,,,
1231,6828 DICKS AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,68.0,7,0,16.0,,1,7.0,25400.0,1,3,2,8/13/2019,F,1088.0,1096,,,I,1925,191422516,RM1  ,39.91633382,-75.23216616,75000,,,,,
1232,2814 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,98.75,4,0,16.25,,1,4.0,151800.0,1,3,0,6/17/2019,F,1604.69,1138,A,,I,1925,191491927,RSA5 ,40.03877113,-75.05801868,211000,,,,,
1233,2828 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,91.25,4,0,16.16,,1,4.0,159100.0,1,3,0,9/20/2019,F,1474.6,1164,,,I,1950,191491927,RSA5 ,40.03858881,-75.0576938,187150,,,,,
1234,2849 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,98.75,4,0,15.92,,1,4.0,161600.0,1,3,0,6/7/2019,F,1571.8,1205,,,I,1950,191491928,RSA5 ,40.03887103,-75.05723144,220000,,,,,
1235,7252 DICKS AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,,72.0,4,0,16.0,,0,4.0,111500.0,1,3,2,9/25/2019,F,1152.0,960,,,I,1930,191532415,RM1  ,39.91178031,-75.23859645,64000,,,,,
1236,3019 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,98.25,4,0,18.33,,1,4.0,155500.0,1,3,0,5/28/2019,F,1800.92,1174,,,I,1925,191491902,RSA5 ,40.03729796,-75.0544378,218000,,,,,
1237,5801 DITMAN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,47.0,4,0,15.0,,0,4.0,76400.0,1,3,2,9/5/2019,F,705.0,1024,H,,I,1920,191354006,RSA5 ,40.01732575,-75.06257395,78000,,,,,
1238,5825-27 DITMAN STREET,4,A10  ,DET 1 STY MASONRY,Single Family,N,200.0,4,1,35.0,,0,4.0,113200.0,1,2,0,9/27/2019,F,7000.0,1035,A,,I,1950,191354006,RSA3 ,40.0174838,-75.06178537,40000,,,,,
1239,8030 DITMAN STREET,0,551,RES CONDO 3 STY MAS+OTH,Single Family,,0.0,4,0,0.0,,0,4.0,33400.0,0,0,0,9/25/2019,,0.0,650,,000103S,I,1960,191364402,RM2  ,40.03807095,-75.02444819,33000,,,,,
1240,7521-23 DICKS AVENUE,0,H30  ,SEMI/DET 2 STY MASONRY,Single Family,,127.5,4,0,75.0,,0,4.0,117100.0,0,0,2,10/8/2019,F,9562.5,1140,,,I,1920,191531815,RM1  ,39.90853154,-75.24317648,117500,,,,,
1241,3051 DISSTON STREET,0,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,,98.25,4,0,27.83,,0,4.0,161900.0,0,0,0,5/20/2019,F,2734.3,1173,,,I,1950,191491902,RSA5 ,40.03681856,-75.05357402,225000,,,,,
1242,6249 DITMAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,90.0,4,0,16.04,,1,4.0,83800.0,1,3,2,5/7/2019,F,1443.6,960,H,,I,1950,191353228,RSA5 ,40.02113155,-75.05509753,105000,,,,,
1243,8030 DITMAN STREET,0,551,RES CONDO 3 STY MAS+OTH,Single Family,,0.0,4,0,0.0,,0,4.0,35200.0,0,0,0,4/1/2019,,0.0,708,,000131W,I,1960,191364402,RM2  ,40.03807095,-75.02444819,58500,,,,,
1244,8030 DITMAN STREET,0,551,RES CONDO 3 STY MAS+OTH,Single Family,,0.0,4,0,0.0,,0,4.0,35000.0,0,0,0,9/9/2019,,0.0,700,,000136X,I,1960,191364402,RM2  ,40.03807095,-75.02444819,37500,,,,,
1245,3203 DISSTON STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,92.5,4,0,16.33,,0,4.0,156700.0,1,3,0,7/31/2019,F,1510.53,1104,,,I,1950,191492021,RSA5 ,40.03573652,-75.05162886,180000,,,,,
1246,8208 DITMAN STREET,0,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,,75.0,4,0,28.0,,0,4.0,200300.0,0,0,2,4/8/2019,F,2100.0,1696,B,,I,1964,191362814,RSA3 ,40.04045755,-75.01836542,100000,,,,,
1247,8604 DITMAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,100.0,4,0,16.0,,0,4.0,150400.0,1,3,2,8/7/2019,F,1600.0,1152,,,I,1960,191362102,RSA5 ,40.04406733,-75.01267112,165000,,,,,
1248,2633 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,59.5,4,0,15.16,,0,4.0,73300.0,1,3,2,5/16/2019,F,902.02,1138,B,,I,1925,191464415,RSA5 ,39.93452686,-75.18878207,110000,,,,,
1249,732 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,53.0,4,0,13.5,,0,4.0,202300.0,1,3,2,7/24/2019,F,715.5,1200,H,,I,1920,191476431,RSA5 ,39.93022275,-75.15788944,165000,,,,,
1250,3130 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,62.0,4,0,15.0,,0,4.0,91200.0,1,3,2,6/21/2019,F,930.0,1128,H,,I,1923,191463435,RSA5 ,39.93526362,-75.19694157,60000,,,,,
1251,1743 DIAMOND STREET,0,U50  ,ROW CONV/APT 3 STY MASON,Multi Family,,100.0,4,0,17.0,,0,4.0,286100.0,0,0,3,8/27/2019,F,1700.0,2496,,,I,1915,191210000,RM1  ,39.98575431,-75.16271726,365000,,,,,
1252,1905 DIAMOND STREET,0,W50  ,APT 2-4 UNITS 3 STY MASON,Multi Family,Y,95.0,1,0,17.0,,0,1.0,571000.0,6,8,0,4/2/2019,F,1615.0,3366,B,,I,2011,191210000,RM1  ,39.98601268,-75.164722,450000,,,,,
1253,1509 DICKINSON STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,N,76.0,4,0,14.5,,0,4.0,190400.0,0,0,3,5/17/2019,F,1102.0,1794,H,,I,1915,191464829,RSA5 ,39.93214321,-75.17007493,280000,,,,,
1254,1620 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,57.0,4,0,14.0,,0,4.0,134300.0,1,3,2,7/16/2019,F,798.0,968,H,,I,1925,191464754,RSA5 ,39.93208061,-75.17215251,173000,,,,,
1255,1915 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,64.0,4,0,16.0,,0,4.0,120800.0,1,3,2,9/26/2019,F,1024.0,1168,H,,I,1925,191464623,RSA5 ,39.93295779,-75.17657078,160000,,,,,
1256,2139 DIAMOND STREET,0,CA0  ,APTS 5-50 UNITS MASONRY,Multi Family,,74.67,4,0,19.75,,0,4.0,210000.0,0,0,3,8/22/2019,F,1542.0,3600,,,I,1915,191211430,CMX2 ,39.98658629999999,-75.16939542,215000,,,,,
1257,2031 DICKINSON STREET,6,U30  ,ROW CONV/APT 2 STY MASON,Multi Family,N,63.0,4,0,15.66,,0,4.0,95000.0,1,3,2,5/15/2019,F,986.58,1497,H,,I,1920,191464515,RSA5 ,39.9332085,-75.17858148,232500,,,,,
1258,5225 DIAMOND STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,105.0,4,0,16.66,,1,4.0,72500.0,1,3,2,7/26/2019,F,1749.3,1134,,,I,1925,191312303,RSA5 ,39.98905235,-75.22953946,95000,,,,,
1259,2338 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,69.0,4,0,15.0,,0,4.0,85100.0,1,3,2,9/16/2019,F,1035.0,1278,H,,I,1923,191464105,RSA5 ,39.93358749,-75.18399469,150000,,,,,
1260,2901 DIAMOND STREET,5,O50  ,ROW 3 STY MASONRY,Single Family,Y,54.0,2,0,16.0,,0,2.0,15200.0,1,3,3,5/9/2019,F,864.0,1504,A,,I,1915,191210000,RSA5 ,39.98799234,-75.18069049,70000,,,,,
1261,6220 DICKENS AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,,97.0,4,0,15.0,,0,4.0,74800.0,1,3,0,9/16/2019,F,1455.0,1086,,,I,1925,191423107,RM1  ,39.92382091,-75.22597706,29900,,,,,
1262,2518 DICKINSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,47.0,4,0,15.0,,0,4.0,71000.0,1,3,2,6/24/2019,F,705.0,1140,H,,I,1923,191464435,RSA5 ,39.93401922,-75.18708863,40000,,,,,
1263,926 WEST DUNCANNON AVENUE,7,J30  ,S/D W/D GAR 2 STY MASONRY,Single Family,N,92.5,4,0,22.5,,1,4.0,103000.0,1,4,2,7/10/2019,E,2081.25,1600,H,,I,1940,191414032,RSA3 ,40.03106504,-75.1391233,60000,,,,,
1264,1110 WEST DUNCANNON AVENUE,0,N50  ,S/D CONV APT 3 STY MASON,Multi Family,N,92.5,4,0,49.5,,0,4.0,115200.0,0,0,3,8/14/2019,F,4578.75,1920,H,,I,1940,191412813,RSA3 ,40.03137903,-75.14153613,108000,,,,,
1265,224 DUPONT STREET,8,O51  ,ROW 3 STY MASONRY+OTHER,Single Family,N,112.0,4,1,15.97,,0,4.0,223600.0,2,3,3,10/10/2019,F,1788.64,1680,B,,I,1920,191271208,RSA5 ,40.0303001,-75.22479361,175000,,,,,
