,address,city,state,zipcode,bathrooms,bedrooms,interior_features,rooms,cooling,heating,AC,appliances,laundry,sqft,price,taxes,tax_year,list_type,list_id,possession,lot_sqft,list_status,year_built,county,county_school_district,half_bath,subdivision,luxury_home
18,2929 S SMEDLEY ST,Philadelphia,PA,19145,2.0,2.0,,,Central A/C,Forced Air,Yes,,"Basement,  Dryer In Unit,  Washer In Unit",1010.0,279000.0,3273.0,2019.0,Condo/Townhome,PAPH846004,0-30 Days CD,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila (South),No
19,1502 S ISEMINGER ST,Philadelphia,PA,19147,1.0,3.0,,,Window Unit(s),Radiator,No,,,1160.0,275000.0,3502.0,2019.0,Condo/Townhome,PAPH846144,0-30 Days CD,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Passyunk Square,No
0,1018 EMILY ST,Philadelphia,PA,19148,1.0,2.0,,,None,Hot Water,No,,,1040.0,274900.0,2310.0,2019.0,Condo/Townhome,PAPH846080,Settlement,436.0,Active,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Whitman,No
1,1514 E MONTGOMERY AVE,Philadelphia,PA,19125,1.0,4.0,,,None,None,No,,,1200.0,270000.0,1344.0,2019.0,Single Family,PAPH845884,Settlement,2614.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
2,2206 S 3RD ST,Philadelphia,PA,19148,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1098.0,269900.0,1529.0,2019.0,Condo/Townhome,PAPH845696,31-60 Days CD,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Whitman,No
3,311 SIMMS ST,Philadelphia,PA,19116,2.0,4.0,,,None,Other,No,,,1772.0,262900.0,3807.0,2019.0,Single Family,PAPH846210,0-30 Days CD,10890.0,Active,1960.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
4,2427 MEMPHIS ST,Philadelphia,PA,19125,1.0,2.0,,,Central A/C,Forced Air,Yes,,,956.0,259000.0,2042.0,2019.0,Single Family,PAPH845602,Immediate,871.0,For Sale Under Contract,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
5,3124 DERRY RD,Philadelphia,PA,19154,2.0,3.0,"Breakfast Area,  Built-Ins,  Carpet,  Ceiling Fan(s),  Combination Dining/Living,  Crown Moldings,  Dining Area,  Floor Plan - Traditional,  Formal/Separate Dining Room,  Kitchen - Eat-In,  Kitchen - Table Space,  Pantry,  Recessed Lighting,  Stall Shower,  Tub Shower,  Upgraded Countertops,  Window Treatments,  Wood Floors","Bathroom 2,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Foyer,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,,Lower Floor,1400.0,258900.0,2760.0,2019.0,Condo/Townhome,PAPH846046,Subject to Home Choice,2178.0,For Sale Under Contract,1983.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Parkwood,No
6,8920 MAXWELL PL,Philadelphia,PA,19152,3.0,3.0,,,Central A/C,Forced Air,Yes,,,1476.0,255000.0,2779.0,2019.0,Single Family,PAPH846188,Immediate,5227.0,Active,1956.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Rhawnhurst,No
7,2028 N LAWRENCE ST,Philadelphia,PA,19122,3.0,3.0,,"Dining Room,  Family Room,  Kitchen,  Laundry,  Living Room",Central A/C,90% Forced Air,Yes,,,1650.0,250000.0,1890.0,2019.0,Condo/Townhome,PAPH845848,Immediate,871.0,For Sale Under Contract,1948.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Kensington,No
8,303 SOLLY AVE,Philadelphia,PA,19111,2.0,3.0,,,Central A/C,"Forced Air,  Hot Water & Baseboard - Electric",Yes,,,1200.0,235000.0,2776.0,2019.0,Single Family,PAPH846108,"0-30 Days CD,  Immediate,  Negotiable",2614.0,For Sale Under Contract,1977.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fox Chase,No
9,7710 JACKSON ST,Philadelphia,PA,19136,2.0,3.0,"Carpet,  Ceiling Fan(s),  Combination Dining/Living,  Kitchen - Eat-In","Basement,  Dining Room,  Half Bath,  Kitchen,  Laundry,  Living Room",Ceiling Fan(s),Summer/Winter Changeover,No,"Dishwasher,  Dryer - Electric,  Dryer - Front Loading,  Microwave,  Oven/Range - Electric,  Refrigerator,  Washer,  Water Heater","Basement,  Dryer In Unit,  Washer In Unit",2632.0,229900.0,2420.0,2019.0,Single Family,PAPH846302,Settlement,4356.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
10,3218 PRINCETON AVE,Philadelphia,PA,19149,1.0,3.0,,"Dining Room,  Kitchen,  Living Room",None,Forced Air,No,,Basement,1104.0,224900.0,2073.0,2019.0,Condo/Townhome,PAPH845982,Immediate,1742.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mayfair (West),No
11,6330 NEWTOWN AVE,Philadelphia,PA,19111,,,,,None,Hot Water,No,,,2016.0,219000.0,2651.0,2019.0,Multi-Family,PAPH846078,Immediate,3485.0,Active,1950.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Northeast,No
12,3546 BROOKVIEW RD,Philadelphia,PA,19154,2.0,2.0,,,Central A/C,Forced Air,Yes,,Lower Floor,850.0,215000.0,2402.0,2019.0,Condo/Townhome,PAPH846106,31-60 Days CD,1742.0,Contract Pending,1973.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Pennswood Park,No
13,4909 PENN ST,Philadelphia,PA,19124,,,,,None,Baseboard - Electric,No,"Built-In Microwave,  Refrigerator,  Stove",,1943.0,215000.0,1151.0,2019.0,Multi-Family,PAPH846230,Subject to Existing Lease,2178.0,Active,1940.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Frankford,No
14,9241 OUTLOOK AVE,Philadelphia,PA,19114,2.0,4.0,,,None,Forced Air,No,,,1480.0,209900.0,2693.0,2019.0,Single Family,PAPH846134,"0-30 Days CD,  Immediate",3485.0,For Sale Under Contract,1957.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Academy Gardens,No
15,3445 DIVISION ST,Philadelphia,PA,19129,,0.0,,,None,None,No,,,1472.0,199000.0,197.0,2019.0,Single Family,PAPH846146,Subject to Existing Lease,1742.0,Active,1939.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,East Falls,No
16,1230 RIPLEY ST,Philadelphia,PA,19111,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1195.0,189000.0,2773.0,2019.0,Single Family,PAPH846044,Immediate,2178.0,For Sale Under Contract,1957.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fox Chase,No
17,2101-17 CHESTNUT ST #1620,Philadelphia,PA,19103,1.0,1.0,Elevator,,Wall Unit,Baseboard - Hot Water,No,Oven/Range - Gas,Shared,474.0,185000.0,2199.0,2019.0,Condo/Townhome,PAPH846178,Negotiable,0.0,Active,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,No
18,2730 ELBRIDGE ST,Philadelphia,PA,19149,2.0,3.0,,Basement,None,Forced Air,No,,,1200.0,178900.0,1739.0,2019.0,Condo/Townhome,PAPH846312,Immediate,2178.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
19,435 E HOWELL ST,Philadelphia,PA,19120,2.0,3.0,,"Basement,  Bedroom 2,  Bedroom 3,  Dining Room,  Living Room,  Master Bedroom",None,Forced Air,No,,,1224.0,175000.0,1568.0,2019.0,Condo/Townhome,PAPH845486,0-30 Days CD,2178.0,For Sale Under Contract,1946.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lawncrest,No
0,1829 WILDER ST,Philadelphia,PA,19146,2.0,3.0,,,None,Forced Air,No,,,980.0,175000.0,1887.0,2019.0,Condo/Townhome,PAPH846206,31-60 Days CD,871.0,For Sale Under Contract,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Point Breeze,No
1,2851 STEVENS ST,Philadelphia,PA,19149,1.0,3.0,,,Central A/C,Forced Air,Yes,,,1068.0,174900.0,1543.0,2019.0,Condo/Townhome,PAPH841974,90-120 Days CD,871.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mayfair (East),No
2,2001 S NORWOOD ST,Philadelphia,PA,19145,,,,,Other,Other,No,,,1536.0,169000.0,1032.0,2019.0,Condo/Townhome,PAPH846198,Negotiable,871.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
3,2008 W OXFORD ST,Philadelphia,PA,19121,1.0,5.0,,,None,Forced Air,No,,,1638.0,159000.0,1237.0,2019.0,Condo/Townhome,PAPH846124,Immediate,871.0,Contract Pending,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Brewerytown,No
4,149 E WASHINGTON LN,Philadelphia,PA,19144,2.0,5.0,,"Basement,  Dining Room,  Kitchen,  Living Room",None,Hot Water,No,,,1600.0,154999.0,1649.0,2019.0,Single Family,PAPH843160,Negotiable,2614.0,Active,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Germantown (East),No
5,2523 S SARTAIN ST,Philadelphia,PA,19148,1.0,3.0,,,None,None,No,,,975.0,150000.0,2441.0,2019.0,Condo/Townhome,PAPH846258,Settlement,871.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lower Moyamensing,No
6,182 GAY ST #1201,Philadelphia,PA,19128,1.0,1.0,"Dining Area,  Efficiency,  Flat,  Kitchen - Efficiency",,Central A/C,"Forced Air,  Heat Pump(s)",Yes,"Oven/Range - Gas,  Refrigerator",Hookup,718.0,149900.0,2367.0,2019.0,Condo/Townhome,PAPH846284,Settlement,0.0,Active,2004.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Nob Hill,No
7,6262 GILLESPIE ST,Philadelphia,PA,19135,2.0,3.0,"Breakfast Area,  Carpet,  Ceiling Fan(s),  Dining Area,  Floor Plan - Traditional,  Kitchen - Eat-In,  Kitchen - Island,  Wood Floors",,Central A/C,Central,Yes,"Dishwasher,  Dryer,  Energy Efficient Appliances,  Microwave,  Oven - Single,  Refrigerator,  Stove,  Washer,  Water Heater",Basement,1136.0,140000.0,1565.0,2019.0,Condo/Townhome,PAPH845490,"0-30 Days CD,  31-60 Days CD,  Negotiable",1307.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
8,8232 FORREST AVE,Philadelphia,PA,19150,,0.0,,,Central A/C,Baseboard - Hot Water,Yes,,,1296.0,125000.0,2083.0,2019.0,Condo/Townhome,PAPH846142,Immediate,1742.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mt Airy (East),No
9,4354 PENN ST,Philadelphia,PA,19124,,,,,None,Baseboard - Electric,No,"Built-In Microwave,  Oven - Single,  Refrigerator",,1386.0,125000.0,896.0,2019.0,Condo/Townhome,PAPH846120,Subject to Existing Lease,1307.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Frankford,No
10,300 BYBERRY RD #L3,Philadelphia,PA,19116,2.0,2.0,,"Bathroom 2,  Bedroom 1,  Dining Room,  Kitchen,  Living Room",Central A/C,Forced Air,Yes,,"Dryer In Unit,  Washer In Unit",872.0,125000.0,1204.0,2019.0,Condo/Townhome,PAPH846092,"31-60 Days CD,  61-90 Days CD",0.0,Contract Pending,1960.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Doral I,No
11,909 GRANITE ST,Philadelphia,PA,19124,2.0,3.0,,,None,Hot Water,No,,Basement,1104.0,119900.0,1092.0,2019.0,Condo/Townhome,PAPH846160,31-60 Days CD,871.0,Active,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Oxford Circle,No
12,6950 E WISTER ST,Philadelphia,PA,19138,2.0,3.0,,"Basement,  Dining Room,  Kitchen,  Laundry,  Living Room",Window Unit(s),Forced Air,No,,"Basement,  Lower Floor",1120.0,115000.0,1674.0,2019.0,Condo/Townhome,PAPH845444,"Immediate,  Negotiable",1307.0,Active,1925.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,West Oak Lane,No
13,6202 HOMER ST,Philadelphia,PA,19144,2.0,3.0,,,None,Hot Water,No,"Dishwasher,  Oven - Single,  Stove",,1332.0,114900.0,1585.0,2019.0,Condo/Townhome,PAPH846056,Immediate,1742.0,Contract Pending,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Germantown (East),No
14,5441 SPRUCE ST,Philadelphia,PA,19139,2.0,4.0,,"Half Bath,  Kitchen,  Living Room",None,Baseboard - Electric,No,,,1600.0,109900.0,1608.0,2019.0,Condo/Townhome,PAPH845634,Subject to Existing Lease,1742.0,Contract Pending,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,West Philadelphia,No
15,3519 N 15TH ST,Philadelphia,PA,19140,,,,,None,None,No,,,1732.0,100000.0,1208.0,2019.0,Multi-Family,PAPH846264,"Settlement,  Subject to Existing Lease",2178.0,Active,1925.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Temple University,No
16,2431 N 29TH ST,Philadelphia,PA,19132,,0.0,,,None,None,No,,,2022.0,99900.0,393.0,2019.0,Condo/Townhome,PAPH845114,Immediate,871.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Strawberry Mansion,No
17,2005 DEVEREAUX AVE,Philadelphia,PA,19149,2.0,3.0,,"Bathroom 1,  Bathroom 2,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Kitchen,  Living Room",Window Unit(s),Forced Air,No,,Basement,1314.0,97500.0,1796.0,2019.0,Condo/Townhome,PAPH845284,"Negotiable,  Settlement",1742.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mayfair,No
18,244 E GARRETT ST,Philadelphia,PA,19119,1.0,3.0,,,None,Other,No,,,1200.0,89000.0,827.0,2019.0,Single Family,PAPH846292,Immediate,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
19,6627 N GRATZ ST,Philadelphia,PA,19126,1.0,3.0,,,None,None,No,,,1502.0,85400.0,1851.0,2019.0,Condo/Townhome,PAPH845672,Immediate,1307.0,Active,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
0,2940 E ST,Philadelphia,PA,19134,,,Ceiling Fan(s),,None,Forced Air,No,"Oven/Range - Gas,  Range Hood",,1200.0,79900.0,754.0,2019.0,Condo/Townhome,PAPH846072,Immediate,871.0,Active,1935.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kensington,No
1,862 N 47TH ST,Philadelphia,PA,19139,1.0,3.0,,,Ceiling Fan(s),Hot Water,No,,Basement,1038.0,75000.0,340.0,2019.0,Condo/Townhome,PAPH846156,0-30 Days CD,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Philadelphia,No
2,3339 N LEE ST,Philadelphia,PA,19134,1.0,4.0,,"Basement,  Dining Room,  Kitchen,  Living Room",None,90% Forced Air,No,,,1120.0,73000.0,675.0,2019.0,Condo/Townhome,PAPH845860,Immediate,871.0,Active,1935.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kensington,No
3,3321 EMERALD ST,Philadelphia,PA,19134,1.0,3.0,,,None,Baseboard - Hot Water,No,,,1008.0,65000.0,739.0,2019.0,Condo/Townhome,PAPH846096,0-30 Days CD,871.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Central,No
4,5726 HARMER ST,Philadelphia,PA,19131,1.0,3.0,,,None,90% Forced Air,No,,,1100.0,58000.0,616.0,2019.0,Condo/Townhome,PAPH846228,Immediate,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Carroll Park,No
5,4812 ROSALIE ST,Philadelphia,PA,19135,1.0,2.0,"Dining Area,  Kitchen - Eat-In,  Tub Shower","Bedroom 1,  Bedroom 2,  Kitchen,  Living Room",None,Forced Air,No,,Basement,750.0,49900.0,897.0,2019.0,Condo/Townhome,PAPH846054,Immediate,871.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
6,4133 WESTMINSTER AVE,Philadelphia,PA,19104,,,,Master Bedroom,,,No,,,,49900.0,122.0,2019.0,Vacant Land,PAPH846290,Immediate,1742.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
7,1539 WOMRATH ST,Philadelphia,PA,19124,1.0,3.0,,"Basement,  Bathroom 3,  Bedroom 1,  Bedroom 2,  Dining Room,  Kitchen,  Laundry,  Living Room",None,Forced Air,No,,,1180.0,49900.0,787.0,2019.0,Condo/Townhome,PAPH845254,Immediate,871.0,For Sale Under Contract,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Frankford West,No
8,1544 S WILTON ST,Philadelphia,PA,19143,1.0,3.0,,,None,90% Forced Air,No,,,1068.0,45000.0,749.0,2019.0,Condo/Townhome,PAPH846224,"Immediate,  Settlement",871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kingsessing,No
9,4359 N 4TH ST,Philadelphia,PA,19140,1.0,2.0,,,None,Radiant,No,,,1120.0,40000.0,724.0,2019.0,Condo/Townhome,PAPH846286,Settlement,871.0,Active,1935.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Feltonville,No
10,2131 N DARIEN ST,Philadelphia,PA,19122,,,,,,,No,,,,39000.0,158.0,2019.0,Vacant Land,PAPH846154,Immediate,436.0,Contract Pending,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
11,134 E WALNUT LN,Philadelphia,PA,19144,,,,,,,No,,,,29900.0,427.0,2019.0,Vacant Land,PAPH846304,Settlement,3920.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
12,326 W ALLENS LN,Philadelphia,PA,19119,5.0,6.0,,"Bathroom 1,  Bathroom 2,  Bathroom 3,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Bedroom 4,  Bedroom 5,  Bedroom 6,  Dining Room,  Family Room,  Full Bath,  Half Bath,  Kitchen,  Laundry,  Living Room,  Office",Central A/C,Hot Water,Yes,,,5200.0,1149000.0,15474.0,2020.0,Single Family,PAPH845674,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD,  Immediate,  Negotiable",1.10 acres,For Sale Under Contract,1880.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mt Airy (West),Yes
13,844 INDEPENDENCE CT,Philadelphia,PA,19147,4.0,3.0,,,Central A/C,Forced Air,Yes,,,2883.0,875000.0,3036.0,2019.0,Condo/Townhome,PAPH845864,Settlement,1307.0,Active,2009.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Queen Village,Yes
14,1101 N 3RD ST,Philadelphia,PA,19123,,,"Crown Moldings,  Dining Area,  Recessed Lighting",,Central A/C,Hot Water,Yes,"Dryer,  Washer",,2205.0,849900.0,5308.0,2019.0,Multi-Family,PAPH845742,Negotiable,871.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Northern Liberties,No
15,1425 LOCUST ST #9AB,Philadelphia,PA,19102,3.0,2.0,,,Central A/C,Central,Yes,,,2204.0,779000.0,12216.0,2019.0,Condo/Townhome,PAPH845508,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD",0.0,Active,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Center City,No
16,7138 N MOUNT PLEASANT PL,Philadelphia,PA,19119,3.0,4.0,"Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Island,  Master Bath(s),  Recessed Lighting,  Stall Shower,  Tub Shower,  Upgraded Countertops",,Central A/C,Heat Pump - Electric BackUp,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Refrigerator","Hookup,  Lower Floor",2700.0,679900.0,6933.0,2019.0,Single Family,PAPH845902,Immediate,9583.0,Active,1970.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mt Airy (West),No
17,789 N TAYLOR ST,Philadelphia,PA,19130,,,,,"Central A/C,  Window Unit(s)","Baseboard - Electric,  Hot Water,  Radiant",Yes,,,2212.0,675000.0,5263.0,2019.0,Condo/Townhome,PAPH845440,0-30 Days CD,871.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
18,1512 N PHILIP ST,Philadelphia,PA,19122,4.0,3.0,,"Bathroom 1,  Bedroom 1,  Bedroom 2,  Den,  Half Bath,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Central,Yes,,,2504.0,550000.0,,2019.0,Condo/Townhome,PAPH845734,Settlement,871.0,Contract Pending,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,Old Kensington,No
19,4003 SPRING GARDEN ST,Philadelphia,PA,19104,,,,,Window Unit(s),Forced Air,No,,,2652.0,500000.0,3700.0,2019.0,Condo/Townhome,PAPH844494,Immediate,1742.0,Active,1915.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Powelton,No
0,2040 TITAN ST,Philadelphia,PA,19146,3.0,4.0,,"Dining Room,  Kitchen,  Living Room",Central A/C,Central,Yes,,,2033.0,485000.0,789.0,2019.0,Condo/Townhome,PAPH842086,90-120 Days CD,871.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Point Breeze,No
1,1027-31 ARCH ST #801,Philadelphia,PA,19107,2.0,2.0,,,Central A/C,90% Forced Air,Yes,,,962.0,450000.0,4737.0,2019.0,Condo/Townhome,PAPH845778,"0-30 Days CD,  Immediate",0.0,Contract Pending,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Chinatown,No
2,2647 MERCER ST,Philadelphia,PA,19125,4.0,4.0,"Floor Plan - Open,  Formal/Separate Dining Room,  Kitchen - Eat-In,  Kitchen - Island,  Recessed Lighting,  Wood Floors",,Central A/C,Central,Yes,"Dishwasher,  Dryer - Gas,  Microwave,  Oven/Range - Gas",,2730.0,449900.0,574.0,2019.0,Condo/Townhome,PAPH845972,Immediate,1307.0,Active,2016.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
3,322 BELGRADE ST,Philadelphia,PA,19125,2.0,2.0,,,Central A/C,Forced Air,Yes,,Has Laundry,1392.0,440000.0,3187.0,2019.0,Condo/Townhome,PAPH845762,Settlement,871.0,For Sale Under Contract,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
4,1629 E BERKS ST,Philadelphia,PA,19125,3.0,3.0,"Floor Plan - Open,  Kitchen - Eat-In,  Master Bath(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Dishwasher,  Dryer,  Microwave,  Refrigerator,  Stove,  Washer",,2083.0,439900.0,2222.0,2019.0,Condo/Townhome,PAPH845724,61-90 Days CD,1307.0,For Sale Under Contract,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
5,4921 OSAGE AVE,Philadelphia,PA,19143,2.0,4.0,"Built-Ins,  Ceiling Fan(s),  Dining Area,  Formal/Separate Dining Room,  Kitchen - Eat-In,  Stain/Lead Glass,  Window Treatments",,Window Unit(s),"Hot Water,  Radiant",No,"Built-In Range,  Dishwasher,  Disposal,  Dryer,  Microwave,  Oven/Range - Gas,  Range Hood,  Stainless Steel Appliances,  Washer",,1920.0,435000.0,5589.0,2019.0,Single Family,PAPH845786,Negotiable,2178.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Garden Court,No
6,2172 E SERGEANT ST,Philadelphia,PA,19125,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1621.0,424900.0,4444.0,2019.0,Condo/Townhome,PAPH845872,Settlement,871.0,Active,1959.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
7,473 PINEWOOD RD,Philadelphia,PA,19116,4.0,4.0,"Built-Ins,  Carpet,  Ceiling Fan(s),  Crown Moldings,  Kitchen - Eat-In,  Master Bath(s),  Pantry,  Recessed Lighting,  Stall Shower,  Tub Shower,  Walk-in Closet(s),  Window Treatments,  Wood Floors","Additional Bedroom,  Basement,  Dining Room,  Family Room,  Foyer,  Full Bath,  Half Bath,  Kitchen,  Laundry,  Living Room,  Utility Room",Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer - Gas,  Exhaust Fan,  Microwave,  Refrigerator,  Washer",Basement,2365.0,379900.0,4307.0,2019.0,Single Family,PAPH845964,"90-120 Days CD,  Subject to Home Choice",8712.0,Active,1962.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Somerton,No
8,1035 ALPENA RD,Philadelphia,PA,19115,3.0,4.0,"Carpet,  Ceiling Fan(s),  Dining Area,  Kitchen - Country,  Kitchen - Eat-In,  Master Bath(s),  Skylight(s),  Stall Shower,  Tub Shower,  Wood Stove",,Central A/C,Forced Air,Yes,,,2448.0,359900.0,4302.0,2019.0,Single Family,PAPH845662,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD,  Negotiable",6534.0,Active,1965.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila Northeast,No
9,3805 CHALFONT DR,Philadelphia,PA,19154,3.0,3.0,,"Attic,  Basement,  Bathroom 1,  Dining Room,  Family Room,  Full Bath,  Kitchen,  Laundry,  Living Room",Central A/C,"Central,  Forced Air",Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Refrigerator",Basement,1484.0,354900.0,3497.0,2019.0,Single Family,PAPH845408,31-60 Days CD,8712.0,Active,1956.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila Northeast,No
10,2017 E SUSQUEHANNA AVE,Philadelphia,PA,19125,,,,,,,No,,,,349900.0,2840.0,2019.0,Vacant Land,PAPH845846,Immediate,1742.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
11,1253 S BUCKNELL ST,Philadelphia,PA,19146,2.0,3.0,,"Bathroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Half Bath,  Kitchen,  Living Room,  Master Bedroom,  Mud Room",Central A/C,Forced Air,Yes,,Basement,2056.0,349200.0,1478.0,2019.0,Condo/Townhome,PAPH845732,Immediate,871.0,Active,1923.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Point Breeze,No
